call_number,ad_id,creative_id,ssai_creative_id,title,duration,clickthrough,media_urls,channel_name,adomain,creative_hash,created_at
3,53782914.139871294904960,10309861,236728313-1,ProgMod_Placeholder_AD,00:00:30,https://adclick.g.doubleclick.net/pcs/click?xai=AKAOjsvq3ZAXOFeayQCblutqwCn1ikhJ5rBAqZYDHMAJOgjwCejO7uNV6lIT2fAGWrjJ3Z4MlPf8oDozYZW1r7JfwyM5i1wVzDFwZf8nUPYJ2nM6WOraFtLj-mcGRqwqTJuyfu2tuwst8d4rewshDYYH2u5qBNmv2fVjz60&sai=AMfl-YTS6SAwIIJ7_a0rVefBXRK0V5QK61Fc0cCt1IOvqhqom3811Wgomy3AlDIUuaOxCaxapTUGxZcRSACORWv3RqSIbR0byAoswDf2enqr3Wyfs4IyIWF3m7T2uzubEAuzvQskb9Ik0UZlZ2aAWWxZumbWbrp27NG9Af-1bjb0eke8Dh_0a1fVITL06Mu0oEpdPgPPJO9BWsoB1fsGcrGh0w&sig=Cg0ArKJSzAvqflgfdkrpEAE&cry=1&fbs_aeid=%5Bgw_fbsaeid%5D&urlfix=1&adurl=https://littlecaesars.com/app%3Fpid%3Ddv360%26c%3D33652549%26af_adset%3D423940316%26af_ad%3D236728313%26af_siteid%3D9808252%26dclid%3D%25edclid!,"https://gcdn.2mdn.net/videoplayback/id/bf0d0155167d4761/itag/18/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3894515800/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/44D1BA66A54685DD35BA6B24C7F6C6F7CB49B113.4BF5BB9A3B38D42A2B787632661B7D6C10A08C1E/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bf0d0155167d4761/itag/22/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3894515800/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/B45E33EA451F7CC1CC3C0159263B7E69943D0C6D.1010E17CDA8407239D2218D5B21F55588A7DB9D3/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bf0d0155167d4761/itag/37/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3894515800/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/8ABFCAAC9BEF752A9C7DFA0DCC1E4FC45B7F95C9.9E078B93CD4C243CD38BDB33F3E8E5235143498E/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bf0d0155167d4761/itag/59/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3894515800/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/5D844899C21E20802BF815E13671A210569E11EC.80FB7BA3046E809FD9924F0689D7913026AF28B7/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bf0d0155167d4761/itag/309/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3894515800/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/901BB6DA3D1FA3C894D7350100A60E9414A5C5C3.4CDBB23B1E5C007B6AE0CC5BC18301636A4EAF99/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bf0d0155167d4761/itag/343/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3894515800/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/5A8ED9D9BA39A5F42D09C49ABBAE1DA20419D54A.26D42F2B0A928E7DAD5D54DD1DF48BCCF77CA3D/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bf0d0155167d4761/itag/344/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3894515800/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/66B44F73E8E5C611CE1E0E13298727A2CE987190.AB6B8BBF6BB3BEFDC39A73A2833F8D465DEB623E/key/ck2/file/file.mp4",livingwithevil,littlecaesars.com,ad61d6b93f57857fa89e412e9c11852ec614d38d2038ed41d0d082cd2d888b0f,2025-07-24 23:37:41
3,614329415,235958375,,In-Stream Video,00:00:30,https://adclick.g.doubleclick.net/pcs/click?xai=AKAOjstx5IS3tpGeqxOl4r0B7F3jJf54H2dpAmRy3QZF_CsSo4AnPP-fqQtnwunr4KiEcDW7SdaMDQSEk3gAb-ovCVSJkExc5pnXjKHIsmcTqgWzrb_245oY_OhPt1Fib12Zu2eQmKpDVUWLNZsjnGd-hqlKN5xGMIJqIOXUksGjrq5iRbCPTOcpFr8NXfi4OfUgkCNcqlq0h9p_TtJdscVOkAcMas2hv9_N6TK0mMe_4LydMuMeAYAa9DPykel7kVkRTUiV8fojCM0GLw3he-LvW8PFnQkY0w92YZYuW7MQ3G7rVV733ihUn_G_K9Rgqear74XyqQj4mw9AgBR-iGAztmsdnsuriJ0LYCX83P0hWfqyTfjQSLzhIPLybxcpZT3Dv1X7ahh4ZNpMbfRALTlVhZkhFGY1Fz77fed_EpDTl-Pl-oedXGRSfmCkiWOr6iJJXV9F367T9HB0tlGTreMNnEILq9EIdchQ7q7kk8_Q3IEVtiwrOa_xhfQX6vr5tWdvNp-micN1H_u5DEnpKvQia41g8woq0UEYFjU3mG2vca3_KBxTWWqWudllFEk09Wbw4jo0AQm6cMLfygJ0bP8uWjh-N1klYzyJ0CvyBYnDp33rKwH9TNTop2mytxgNPyqGc6jjtDV54p2Ve12nasZbG4OjC4ivSXi0RK8mWeKWUCeP2d09bilRok03S7sO7FYpl0DNE4EcfBfafWYh24beCYNQ1X0uJK2Y8ixPHN5grKUTvpk0g8VUFgUE0UMcgOzbe2hv2r022kL9uPhgHVZaEI3bNClUL0pj4i7mVF6DDZh755qEE3g_GEaKmi08hezWcrh-5BVKbdKE2B-iDs_0ClEtLVzoI524ahx8UUmoEcmuZdcW0N7ihi_rJ6cezsIaNOAt1LPqwGOF9RSVBu4tSCQf7BPvl805SUwdMWaUkF9pi64rdYTR0Yxw3GFSJhbo7AKrFBfLZq0qFm1qFimqM6jD3TGucJVA_2epSrny1CY8gbehySPaWS2TRpSCx8oEQ7ETLEQxdfDu5bOH4zIxftBckseK9XsCVZ0m0AifNdlgjJu_p9pkMe9v9sjoWqcKBENBBJrPTJ6SV8AxsfzLU6OPyDxy9uxydpWIJZN5sa7hK1tfp6hx_mba7b8rwn6Ovmk0TmfILmyHiBGa3vq3cta_ORYMtGxKcG3ubqRE-OMG-JvjRU2CJCns7ecg8mkC5D2p35rqgLGRMjETwKaBaF1vAK7cDaMqnn7DgctAUqc7gjQWWdA0bjvy-cy38bh-Ro2q7PXMq-YJktT79an7JJDDn_GLY701wstQliKtBt40xwtE-NK0OdMNcq6Pg285ITyggKWVbLpmv2OUpHaUAe0cEazbXbo5wQDZ85wl3oNx2eoNVD4OLmlTeuyx-tXq23nEvUz0VGEfBT2-yk1EqLNensALCuxoNQHuBov0yuB38JyOGymAuInUa57nJHlWxqPxRTPEXWP2Jp_4MEWx_gJxv-ljs0CjXhhhtFaZV6ObDpT8Ln7NrLOnMIDqe97ecS3rDiwwxlq5TQNrMt5iIu9G-VzTWKfVQkh3wcmIxXDmETJKMowXzDTZqa_wdvY9PFUUfAVy7zYqJsQVt7qBFsI4d_BRCRtftOgAlpgbIKB23KIPMc_AavV6q39rJw9u1Nm5fRTtNZf2mm-WC8kTwcRFxtOBJIx-O5WKAbII&sai=AMfl-YQHq7Fi1NEumqeEKqpAlp1Q8v5YtcI32gP8eYCgUeenGfATDj8a0Ru-9RFcZ92j5x8-9o8a4H_-zavb2yWXh2eob9Bl19Kinywihu7GqsgzLCK6QGLBQ8A6sndlTOU5Rt2xN7bjjbP8sYGGqUKAH6z3QEl0RkGfE-Cxg_iSKj8u-2UbtWO3U8G1R7CwC93t8HntJ94imGXyY_4oi8Ey8MdY_mQLTq6G5Cpt4Y_CGi8PfaULyE2dSi1s1HG7BJnIZRnnDh8jhLjpthX4Crx8X7V6aYvFnaIlEpiyZ3IUg5jvirIF-3RtcSqi5cAaz6OW98q1FmKFwOaFhosd9rw0rzcbgvQAfSna4l05oGiFrGzDDgL-UKhrtfzSwVg5Kg8kfGx8JhkYZijNtqqxh3yasq088c8YMpEXHVMEeY0MAsKHnCOb1Qop0Q5iOTMFvJAU7Z8C4OxKLH2i6vXkkPjAkXxwO2L4u-cMqXPcfLODC8t8olf4jVXwkv-n2TnW34kd0pqI_ConmccRmbPx9zvphdZ8PkEz8M4ZKjjk5JdS44TcKEIoUzvmYQObKO2ovLTJhrtHSbhShegXkrWvFyYJASc0qppHfEepCuTizeicRSPcQOAy9FyQeU3lcDH1cYKZvdXdyk6RuERxjo0-DO2rrfa5GkCjkJp9Nhi2Dr4lqS4nQZYgTsz0dQSGeC-vjcTfQaXSpvwcBdGumZpuvWKEoQtkvrxu3mPJ758TeA5n_AETjG19yEG3w0UCoQO9EYG-7nji4n-G8eegiiy8C4xXg-2tem5OQLPf0FvQmT9RdRf1QskTFbxwJ2HiRxrhe6WW8XDtNUSw&sig=Cg0ArKJSzGWvaE6PlX-dEAE&pr=41:18.43&cry=1&fbs_aeid=%5Bgw_fbsaeid%5D&urlfix=1&adurl=https://creditcards.wellsfargo.com/cards/active-cash-view-details/%3FFPID%3D0126D7I6F40000%26product_code%3DCC%26subproduct_code%3DAC%26sub_channel%3DDIS%26vendor_code%3DG%26d_site_id%3D6031677%26placement_id%3D418569782%26creative_id%3D235958375%26dclid%3D%25edclid!,"https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/18/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/A73F215ED5B64AF272B8FDE24B8C0193749F517F.3CC7F5BA8321BC92E505B81E7658B8B422B83C35/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/22/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/62A6B5C2AAE5DBEC9DD642567F7EC5F221D1792B.2E00BD1DD2E062D4911D7B38611EC16965CC766D/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/37/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/25AE018C558FF5648900977BD76016CFC971E730.94DDC9CB3993F9C79237DE6D7607AB5AC19EB4CD/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/692/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/B5B483C61AE75C7D088D5FFBE939EBF812EB84BF.3677F5C8CF48801AD819708DC7A2A5FC82A4148F/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/59/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/DF518157C4B3F2C39C4EC94FFC42E0EC945E194.C2D6620DB6CE22813C48439C2C58D07CF0DD487/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/309/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/10BD34DB5E3127B12B9855183198954B76B1ECE2.92ECEF85D69EB896525F51BF0322A0130792D310/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/343/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/41E88F71F6165CB22ACA4D57508FA52E081E6E6C.722C8044A99F170C67412937DEAE5278D892546F/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/344/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/409ED77FE079FE6F95C5F46585EB97FF05DABF89.B23FC406C1A33B622C8FFA35252D63E4DF615B98/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/ebc11eada20bb05f/itag/345/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3890575655/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/781E4B56A172FFB992CAAB82FCDB70E0B77D8F84.665B7ABD13377974BFA834C727A9A6AADF4E272F/key/ck2/file/file.mp4",livingwithevil,creditcards.wellsfargo.com,d5b06325ffef027c00c16181d5da4f97c1f5a34da8871a80a9e065fb76e71534,2025-07-24 23:37:40
3,1b1odp,1ipth3,,MG~Q7 Efron The Real Flex v2_FF~WB_CT~vid_CS~1920x1080_DR~15s_CW~fgnl_CV~pmult_TA~na_CE~loc_LG~en_ID~F00079VP_LD~2025-07-09_CR~fo,00:00:15,https://dts.innovid.com/clktru/action/vclk?project_hash=1igsl1&client_id=1593&video_id=1549073&channel_id=4979622&publisher_id=1271&placement_tag_id=0&project_state=2&r=1753400257797&placement_hash=1b1odp&device_id=6c256061-8277-54c2-9d5d-c20f232ba560&action=clktru&click=https%3A%2F%2Fad.doubleclick.net%2Fddm%2Ftrackclk%2FN4478.284566THETRADEDESK1%2FB33748157.425639013%3Bdc_trk_aid%3D618171287%3Bdc_trk_cid%3D238930614%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Btfua%3D%3B%3Bltd%3D%3Bdc_tdv%3D1%3Bdc_transparent%3D1%3B%3Fhttps%3A%2F%2Fwww.samsung.com%2Fus%2Fsmartphones%2Fgalaxy-z-fold7%2F%3Fcid%3Ddis-mktg-stc-mob-us-other-pvid-07092025-801768-5200113-425639013-238930614,"https://s-static.innovid.com/media/encoded/07_25/1060285/2_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060285/6_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060285/7_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060285/8_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060285/10_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060285/11_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060289/13_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060285/19_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060289/32_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060285/36_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060289/37_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060289/38_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060289/39_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060289/41_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060289/44_source_222237_1296359.mp4,https://s-static.innovid.com/media/encoded/07_25/1060289/52_source_222237_1296359.mp4",livingwithevil,www.samsung.com,f486b371b05ce74b6f71060711d10b4139b6eac7b549a83abc38429f50687ccf,2025-07-24 23:37:40
3,53386504.139871294905856,10259054,5:innovid.com/b8451fdd49ac5420b458bcc5b1b5ae2016483267136842774097,ProgMod_Placeholder_AD,00:00:15,https://dts.innovid.com/clktru/action/vclk?project_hash=1igfq9&client_id=7994&video_id=1536743&channel_id=4962006&publisher_id=4847&placement_tag_id=0&project_state=2&r=1753400257313&placement_hash=1b3qn1&action=clktru&click=https%3A%2F%2Fad.doubleclick.net%2Fddm%2Ftrackclk%2FN7285.3732962DBMDSPLYANDVID360%2FB33656062.424313925%3Bdc_trk_aid%3D617236549%3Bdc_trk_cid%3D237516340%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Btfua%3D%3B%3Bltd%3D%3Bdc_tdv%3D1%3Bdc_transparent%3D1%3B%3Fhttps%3A%2F%2Fwww.discover.com%2Fcredit-cards%2Fbrnd.html%3Fcmpgnid%3Ddp-dbr-inet-accp-po-NT-8383907%26iq_id%3Ddp-dbr-inet-accp-po-NT-8383907,"https://s-static.innovid.com/assets/221842/1284857/source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1045468/2_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1045468/6_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1045468/7_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1045468/8_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1045468/10_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1045468/11_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1049217/13_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1045468/19_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1045468/36_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1049217/51_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1049217/85_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1049217/86_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1049217/90_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1049217/99_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1049217/100_source_221842_1284857.mp4,https://s-static.innovid.com/media/encoded/06_25/1049217/101_source_221842_1284857.mp4",livingwithevil,www.discover.com,f9b30e3f6dfc13a0896039a40a520acef693eef88ef3db83970b4c9360ad67e2,2025-07-24 23:37:39
3,53783002.139875680572160,10309982,235354319-1,ProgMod_Placeholder_AD,00:00:30,https://adclick.g.doubleclick.net/pcs/click?xai=AKAOjssuRYzbwBERYtoyNEG_oD3Cy64m28iHqyGefOmNBGA87M65HoCbEVzoxSp1ZO_Aht577dAyC9_BF0ok_xcw0MSBFJlzJEx3eAl1uMh6vhA6Hssl6saqvUr5nko1iGAdgMCx37x4dy5fhGL09-MFaHIccH_4Luarsw&sai=AMfl-YRIFE4-YowaPCSDyuSx4e3EsqN-SmFLriSu2_EaQJtpqMKTCdWw7Z41IEBN2zgkr-hywixDjeYkPU8W8HuNt2W8z_rPy7ghme3wowRxa2hvi1wZOwAOIZM38GoS7vKYJvz-YRVQ9Rtk0EGzvrTVnmHXPUQ-f2SjmGBm7MKW4CxE8IeyUmlAhpi5dQ8df1LbetzZsJIG_KVKOb4OSP6Khw&sig=Cg0ArKJSzNqRp08FsOdbEAE&cry=1&fbs_aeid=%5Bgw_fbsaeid%5D&urlfix=1&adurl=https://www.allstate.com/%3Fcid%3DBAC-UF-CTV-OTT-STC-067-BRR-SCB-NAT-NAT-250101:411508458%26dclid%3D%25edclid!,"https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/15/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/B23D61B4175EFF21219E748B75F2C9F7457B46E6.2661B9EB8325D90C7F759A3EE8944E897A2A1B6A/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/18/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/6B1F8512C8457B8C0AE15A226E31ADC6D0E3D046.8AA0951F15274DE7656C7197A74FE4D6A756BCE1/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/22/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/4E7E9C0CF1E6B4CAB64DE7817FF4C96D09B7A0A4.B1F8D7CAE9E6CDC4F41B478571DC2A24379FB853/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/37/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/87C3F801DD6A6B265602D25DA27A9B0B7F272E75.251B830A3E4EFC983213E249C7714F754B3461F1/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/692/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/5FA7A0ADD40CEA2A7BDF235F98A1307FC817CE34.3C1BF8361ACBABD36350B79215926DC4168F00D4/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/59/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/46D81AE7DC6660A2363E07C06A6700836792FE84.64708BF68475EC249909C7CB2889FE85A4674D75/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/309/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/2198449F441A1962FBD5B82AB5F4BD0E41222119.3E55329098A0A538214D93D6E6B1E6AC2FBAC63B/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/342/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/426CA7FA192ACB893C7F09019E45939F0E0759B8.1D52C7E28424C0F665E0F0630BFEC033DEE22BF7/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/343/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/1B0E39EACFBCC2FA3ADC62E9A1AD7B656F426833.4FEFA44B174ED689E4D56017F48E5CE4D8AD6D95/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/344/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/A3A35B213491536E9EDA02B910C8F9F28C398B8F.6BF1A11210917D8B5029A5B1BAF8BA303AB696AA/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/345/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/7427617933FECC7701D3899EEDC2CCF83B00B6D9.97EC547E6D028E7AA9E47973F024D3D55565BA20/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/346/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/9ED3AEF7A76B56F5CA5EF6E88D3E28B507636996.75DC3FCBDC32E3297834D9E8D0E512A3778B8DAF/key/ck2/file/file.mp4,https://gcdn.2mdn.net/videoplayback/id/bff277b71460653e/itag/347/source/web_video_ads/xpc/EgVovf3BOg%3D%3D/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3892130030/sparams/id,itag,source,xpc,ctier,acao,ip,ipbits,expire/signature/5D81BD537593D6184BE488CB13925C3696EFB87.8AEA1E7BBBE8E9B8F013FC3D8ACCC5A08B3C51BD/key/ck2/file/file.mp4",livingwithevil,www.allstate.com,71b55b1b93007eef8e00c9dec81d20e69d8e2028835eede0bc303cc697371695,2025-07-24 23:37:38
3,53783002.139871294904064,10309981,20:innovid.com/8533c9a1ae08c9fbbc1a0b4a9120def79852094110767123337,ProgMod_Placeholder_AD,00:00:15,https://dts.innovid.com/clktru/action/vclk?project_hash=1igfif&client_id=8599&video_id=1536501&channel_id=4959475&publisher_id=52&placement_tag_id=0&project_state=2&r=1753400256668&placement_hash=1behtu&device_id=6c256061-8277-54c2-9d5d-c20f232ba560&audience_id=134250305&action=clktru&click=https%3A%2F%2Fad.doubleclick.net%2Fddm%2Ftrackclk%2FN2102360.3899988YAHOOVERIZON%2FB33700610.424071856%3Bdc_trk_aid%3D617092858%3Bdc_trk_cid%3D237276553%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Btfua%3D%3Bltd%3D%3Bdc_tdv%3D1,"https://s-static.innovid.com/media/encoded/06_25/1045258/7_source_221385_1284690.mp4,https://s-static.innovid.com/media/encoded/06_25/1045258/10_source_221385_1284690.mp4,https://s-static.innovid.com/media/encoded/06_25/1045258/11_source_221385_1284690.mp4,https://s-static.innovid.com/media/encoded/06_25/1047917/13_source_221385_1284690.mp4,https://s-static.innovid.com/media/encoded/06_25/1045258/36_source_221385_1284690.mp4,https://s-static.innovid.com/media/encoded/06_25/1045258/47_source_221385_1284690.mp4,https://s-static.innovid.com/media/encoded/06_25/1047917/83_source_221385_1284690.mp4",livingwithevil,shop.wkkellogg.com,6452d2d47000b20edbef2fd419473e770a4c09ebe232d8263435167dcaf7a4ff,2025-07-24 23:37:38
